,UNNAMED: 0.2,UNNAMED: 0.1,YEAR,ICU,ETAB,NB_ADMIS_SURV,STATETAB,TYPETAB,STATSERV,LITETAB,LITSERV,TYPSERV,CULT,DEPISARM,ECHOGUIDAGE,DEPIBLSE,REGION,NBADM,ENVOIATB,NBADMJ,ENVOIABR,DECONTORAL,INFORMAT,DDS,DDSGASTR,DDSOROPH,CONSOSHA,DDSIV,JHSHA,ETUDE_PRATIQUE,PATJOURSANN,INFHRS,SOIGNHRS,PATJOURS,DDEBETU,DFINETU,ANTICONT,ANTICONF,INTUBALCONT,INTUBALCONF,INTUBDECONT,INTUBDECONF,INTUBPOSOBS,INTUBPOSCONF,CVCOBS,CVCONF,CASFM,DATECASFM,TOILANTIS,STATSERV_ICU,STATSERV_Other Intensive Care,STATSERV_Step-down unit,TYPETAB_CH,TYPETAB_CHU,TYPETAB_MIL,TYPETAB_MCO,TYPETAB_AUT,TYPETAB_CAC,STATETAB_PUB,STATETAB_PRI,STATETAB_PIC,STATETAB_INC,STATETAB_ESPI,TYPSERV_Mixed,TYPSERV_Surgery,TYPSERV_Medical,TYPSERV_Neurology,TYPSERV_Cardiology,TYPSERV_Burnt,INFORMAT_No,INFORMAT_Fully,INFORMAT_Partially,DDS_No,DDS_Some patients,DDS_All Patients
2747,2747,2747.0,2015,107,92,220,PRI,MCO,ICU,,9.0,Mixed,Brun-Buisson,0.0,0.0,0.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2748,2748,2748.0,2015,210,181,161,PRI,MCO,ICU,,8.0,Mixed,Brun-Buisson,1.0,0.0,1.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2749,2749,2749.0,2015,115,100,176,PRI,MCO,ICU,,9.0,Mixed,Brun-Buisson,1.0,0.0,1.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2750,2750,2750.0,2015,49,45,257,PUB,CHU,ICU,,16.0,Neurology,Brun-Buisson,1.0,1.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,,,,
2751,2751,2751.0,2015,213,183,317,PUB,CHU,ICU,,15.0,Mixed,Brun-Buisson,0.0,0.0,0.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2752,2752,2752.0,2015,206,178,290,PUB,CHU,ICU,,16.0,Mixed,Brun-Buisson,1.0,1.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2753,2753,2753.0,2015,11,9,396,PUB,CHU,ICU,,18.0,Mixed,Brun-Buisson,0.0,1.0,1.0,POLYNESIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2754,2754,2754.0,2015,140,121,210,PRI,MCO,ICU,,10.0,Mixed,,0.0,1.0,0.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2755,2755,2755.0,2015,7,7,318,PUB,CHU,ICU,,10.0,Medical,Brun-Buisson,1.0,1.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2756,2756,2756.0,2015,8,7,608,PUB,CHU,ICU,,16.0,Surgery,Brun-Buisson,1.0,1.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2757,2757,2757.0,2015,123,70,291,PUB,CHU,ICU,,10.0,Surgery,Brun-Buisson,1.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2758,2758,2758.0,2015,79,70,130,PUB,CHU,ICU,,5.0,Medical,Brun-Buisson,1.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2759,2759,2759.0,2015,78,70,281,PUB,CHU,ICU,,10.0,Medical,Brun-Buisson,1.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2760,2760,2760.0,2015,101,89,250,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,0.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2761,2761,2761.0,2015,29,26,368,PUB,CHU,ICU,,15.0,Medical,Brun-Buisson,1.0,0.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2762,2762,2762.0,2015,28,26,470,PUB,CHU,ICU,,15.0,Mixed,Brun-Buisson,1.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2763,2763,2763.0,2015,192,167,448,PRI,MCO,ICU,,15.0,Mixed,Brun-Buisson,1.0,1.0,1.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2764,2764,2764.0,2015,59,54,652,PUB,CH,ICU,,16.0,Mixed,Brun-Buisson,0.0,1.0,0.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2765,2765,2765.0,2015,20,18,266,PUB,MIL,ICU,,9.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2766,2766,2766.0,2015,139,120,395,PUB,CH,ICU,,13.0,Mixed,Brun-Buisson,1.0,0.0,1.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2767,2767,2767.0,2015,224,189,647,PUB,CHU,ICU,,22.0,Mixed,Maki,0.0,0.0,0.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2768,2768,2768.0,2015,225,190,185,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2769,2769,2769.0,2015,66,58,289,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,1.0,1.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2770,2770,2770.0,2015,122,105,183,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,1.0,1.0,0.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2771,2771,2771.0,2015,231,195,445,PUB,CH,ICU,,11.0,Mixed,Maki,1.0,0.0,0.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2772,2772,2772.0,2015,232,196,149,PUB,CH,ICU,,6.0,Mixed,Brun-Buisson,1.0,0.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2773,2773,2773.0,2015,233,197,373,PRI,MCO,ICU,,10.0,Mixed,Brun-Buisson,1.0,0.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2774,2774,2774.0,2015,234,198,280,PRI,MCO,ICU,,14.0,Mixed,Brun-Buisson,1.0,0.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2775,2775,2775.0,2015,56,51,257,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,0.0,0.0,0.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2776,2776,2776.0,2015,80,71,300,PUB,CH,ICU,,10.0,Mixed,Brun-Buisson,0.0,0.0,0.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2777,2777,2777.0,2015,239,203,318,PRI,MCO,ICU,,8.0,Mixed,Brun-Buisson,0.0,1.0,0.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2778,2778,2778.0,2015,69,61,217,PRI,MCO,ICU,,8.0,Mixed,Brun-Buisson,1.0,0.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2779,2779,2779.0,2015,124,106,271,PUB,CH,ICU,,14.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2780,2780,2780.0,2015,6,6,443,PUB,CH,ICU,,16.0,Mixed,Brun-Buisson,0.0,1.0,0.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2781,2781,2781.0,2015,24,22,278,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,0.0,1.0,1.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2782,2782,2782.0,2015,36,33,227,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2783,2783,2783.0,2015,45,41,468,PUB,CH,ICU,,15.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2784,2784,2784.0,2015,241,205,385,PUB,CH,ICU,,14.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2785,2785,2785.0,2015,89,80,271,PRI,MCO,ICU,,12.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2786,2786,2786.0,2015,138,119,499,PUB,CH,ICU,,14.0,Mixed,Brun-Buisson,0.0,1.0,0.0,NOUVELLE AQUITAINE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2787,2787,2787.0,2015,244,208,182,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,0.0,1.0,0.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2788,2788,2788.0,2015,127,109,168,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2789,2789,2789.0,2016,190,165,258,PUB,MIL,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2790,2790,2790.0,2016,103,91,675,PUB,CHU,ICU,,15.0,Medical,,1.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2791,2791,2791.0,2016,104,91,443,PUB,CHU,ICU,,17.0,Medical,,1.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,,,,,,
2792,2792,2792.0,2016,106,91,420,PUB,CHU,ICU,,15.0,Surgery,,1.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2793,2793,2793.0,2016,159,138,505,PUB,CHU,ICU,,8.0,Surgery,Brun-Buisson,1.0,1.0,1.0,NORMANDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2794,2794,2794.0,2016,160,139,195,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NORMANDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2795,2795,2795.0,2016,195,160,405,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,1.0,1.0,1.0,OCCITANIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2796,2796,2796.0,2016,102,90,347,PUB,CHU,ICU,,15.0,Mixed,Brun-Buisson,0.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2797,2797,2797.0,2016,135,90,638,PUB,CHU,ICU,,12.0,Surgery,Brun-Buisson,1.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,,,,
2798,2798,2798.0,2016,113,98,218,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,0.0,1.0,NORMANDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2799,2799,2799.0,2016,161,140,185,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NORMANDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2800,2800,2800.0,2016,58,53,272,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2801,2801,2801.0,2016,67,59,251,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NORMANDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2802,2802,2802.0,2016,164,142,190,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NORMANDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2803,2803,2803.0,2016,18,16,421,PUB,CH,ICU,,10.0,Mixed,Brun-Buisson,0.0,1.0,0.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2804,2804,2804.0,2016,165,143,175,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,NORMANDIE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2805,2805,2805.0,2016,75,67,651,PUB,CH,ICU,,20.0,Mixed,Brun-Buisson,0.0,1.0,0.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2806,2806,2806.0,2016,73,65,290,PUB,CH,ICU,,10.0,Mixed,,1.0,1.0,1.0,BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2807,2807,2807.0,2016,199,172,385,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,0.0,1.0,0.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2808,2808,2808.0,2016,134,116,384,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,0.0,1.0,1.0,AUVERGNE-RHONE-ALPES,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2809,2809,2809.0,2016,204,176,330,PUB,MIL,ICU,,11.0,Mixed,Brun-Buisson,0.0,0.0,0.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2810,2810,2810.0,2016,203,176,28,PUB,MIL,ICU,,3.0,Mixed,Brun-Buisson,0.0,0.0,0.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2811,2811,2811.0,2016,54,49,794,PUB,CH,ICU,,16.0,Mixed,Brun-Buisson,0.0,1.0,0.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2812,2812,2812.0,2016,48,44,400,PUB,CH,ICU,,12.0,Mixed,Brun-Buisson,0.0,1.0,0.0,BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2813,2813,2813.0,2016,169,146,267,PUB,CH,ICU,,8.0,Mixed,Brun-Buisson,1.0,1.0,1.0,PROVENCE ALPES COTE D'AZUR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2814,2814,2814.0,2016,207,179,697,PUB,CH,ICU,,23.0,Mixed,Brun-Buisson,1.0,1.0,1.0,REUNION-MAYOTTE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
2815,2815,2815.0,2016,53,48,245,PUB,CH,ICU,,10.0,Mixed,Brun-Buisson,0.0,1.0,0.0,BRETAGNE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,,,,,
